longitude,latitude,roads_centroids
1.4800739755419279,49.107718309992386,-503.578746443282
1.480005418225835,49.10996600950541,-437.57157336365725
1.4799368547256393,49.112213707932085,-377.8144002840325
1.479868285040504,49.11446140526896,-324.30722720440775
1.4797997091695925,49.11670910151256,-277.05005412478295
1.4797311271120674,49.118956796659454,-236.04288104515823
1.4796625388670923,49.12120449070619,-201.28570796553342
1.479593944433829,49.1234521836493,-172.77853488590867
1.479525343811441,49.12569987548535,-150.52136180628386
1.4794567369990903,49.1279475662109,-134.51418872665909
1.4793881239959392,49.130195255822436,-124.75701564703432
1.4793195048011498,49.13244294431659,-121.24984256740937
1.4792508794138841,49.13469063168983,-123.68002578907696
1.4791822478333039,49.136938317938764,-103.4882186460802
1.479113610058571,49.1391860030599,-87.546416155806796
1.4790449660888465,49.141433687049805,-61.651203123598883
1.4789763159232923,49.14368136990502,-41.304526892431838
1.4789076595610693,49.1459290516221,-27.207850327464627
1.4788389970013387,49.148176732197555,-19.36115912675281
1.4787703282432612,49.15042441162798,-17.763778219232094
1.478701653285998,49.15267208990989,-22.384433963334374
1.4786329721287093,49.15491976703984,-32.365422700946418
1.4785642847705558,49.15716744301438,-46.137788458863731
1.4784955912106978,49.15941511783005,-65.700827208021735
1.4784268914482954,49.161662791483394,-91.501221983524559
1.478358185482508,49.163910463970964,-123.55089241463519
1.4782894733124967,49.16615813528931,-161.74280379566844
1.4782207549374204,49.16840580543494,-199.33422522701684
1.4781520303564388,49.17065347440446,-240.84389020142916
1.4780832995687112,49.17290114219436,-288.60262658855208
1.4780145625733967,49.17514880880122,-342.61136280529632
1.477945819369655,49.17739647422157,-402.87009902192261
1.4778770699566444,49.17964413845195,-572.46327122027174
1.477808314333524,49.18189180148891,-540.22165288847759
1.4777395524994528,49.184139463329,-486.05810468832925
1.4776707844535886,49.18638712396874,-438.14429150408324
1.47760201019509,49.18863478340471,-396.46237642573124
1.4775332297231154,49.19088244163342,-360.23553106644289
