longitude,latitude,light_pollution
-2.0242241314204934,48.598050361774725,0.816488
-2.024312425669368,48.598947745644715,0.816488
-2.024400723017217,48.599845129160165,0.816488
-2.0244890234642035,48.60074251232086,0.816488
-2.0245773270104905,48.60163989512658,0.816488
-2.0246656336562405,48.60253727757709,1.2122
-2.0247539434016164,48.603434659672196,1.2122
-2.024842256246783,48.60433204141163,1.2122
-2.0249305721919013,48.60522942279519,1.2122
-2.0250188912371345,48.60612680382263,1.2122
-2.0251072133826464,48.60702418449377,1.38089
-2.0251955386285982,48.60792156480834,1.38089
-2.0252838669751556,48.60881894476613,1.38089
-2.025372198422482,48.60971632436693,1.38089
-2.025460532970736,48.6106137036105,2.3602
-2.0255488706200846,48.61151108249661,2.3602
-2.02563721137069,48.61240846102505,2.3602
-2.0257255552227145,48.613305839195576,2.3602
-2.025813902176322,48.61420321700799,2.3602
-2.0259022522316754,48.61510059446205,3.48225
-2.025990605388937,48.61599797155752,3.48225
-2.026078961648271,48.61689534829419,3.48225
-2.02616732100984,48.61779272467185,3.48225
-2.0262556834738077,48.618690100690245,3.48225
-2.0263440490403366,48.61958747634915,3.76363
-2.0264324177095916,48.620484851648385,3.76363
-2.026520789481733,48.621382226587684,3.76363
-2.026609164356926,48.62227960116682,3.76363
-2.026697542335333,48.62317697538558,3.79145
-2.0267859234171186,48.62407434924375,3.79145
-2.026874307602444,48.62497172274108,3.79145
-2.026962694891474,48.625869095877384,3.79145
-2.0270510852843695,48.626766468652384,3.79145
-2.0271394787812977,48.62766384106589,5.45807
-2.0272278753824184,48.62856121311768,5.45807
-2.0273162750878964,48.62945858480751,5.45807
-2.027404677897895,48.63035595613516,5.45807
-2.0274930838125775,48.631253327100424,8.82368
-2.0275814928321063,48.63215069770305,8.82368
-2.0276699049566465,48.63304806794282,8.82368
-2.0277583201863583,48.63394543781953,8.82368
-2.02784673852141,48.63484280733292,8.82368
-2.027935159961961,48.6357401764828,14.304
-2.0280235845081753,48.636637545268925,14.304
-2.0281120121602165,48.63753491369107,14.304
-2.0282004429182496,48.63843228174902,14.304
-2.028288876782436,48.63932964944253,14.304
-2.028377313752939,48.640227016771405,24.8817
-2.028465753829923,48.6411243837354,24.8817
-2.0285541970135537,48.642021750334294,24.8817
-2.02864264330399,48.64291911656786,24.8817
-2.0287310927013986,48.643816482435874,25.9417
-2.028819545205941,48.644713847938114,25.9417
-2.028908000817782,48.64561121307433,25.9417
-2.0289964595370846,48.64650857784435,25.9417
-2.029084921364014,48.64740594224792,25.9417
-2.0291733862987313,48.6483033062848,21.0897
-2.0292618543414003,48.64920066995479,21.0897
-2.0293503254921847,48.650098033257635,21.0897
-2.02943879975125,48.65099539619313,21.0897
-2.0295272771187576,48.651892758761065,21.0897
-2.029615757594872,48.65279012096119,8.27552
-2.0297042411797563,48.653687482793295,8.27552
-2.0297927278735752,48.65458484425714,8.27552
-2.029881217676491,48.65548220535251,8.27552
-2.0299697105886683,48.656379566079174,1.58091
-2.0300582066102697,48.657276926436914,1.58091
-2.0301467057414597,48.65817428642551,1.58091
-2.0302352079824026,48.659071646044715,1.58091
-2.0303237133332606,48.65996900529433,1.58091
-2.0304122217941973,48.66086636417411,0.922944
-2.030500733365378,48.66176372268385,0.922944
-2.030589248046965,48.662661080823305,0.922944
-2.030677765839124,48.66355843859224,0.922944
-2.0307662867420158,48.66445579599046,0.922944
-2.0308548107558053,48.66535315301773,0.73747
