longitude,latitude,light_pollution
1.4800739755419279,49.107718309992386,1.87954
1.480005418225835,49.10996600950541,1.87954
1.4799368547256393,49.112213707932085,1.36791
1.479868285040504,49.11446140526896,1.36791
1.4797997091695925,49.11670910151256,0.925965
1.4797311271120674,49.118956796659454,0.682351
1.4796625388670923,49.12120449070619,0.682351
1.479593944433829,49.1234521836493,0.622712
1.479525343811441,49.12569987548535,0.622712
1.4794567369990903,49.1279475662109,0.559885
1.4793881239959392,49.130195255822436,0.559885
1.4793195048011498,49.13244294431659,0.548924
1.4792508794138841,49.13469063168983,0.548924
1.4791822478333039,49.136938317938764,0.504606
1.479113610058571,49.1391860030599,0.504606
1.4790449660888465,49.141433687049805,0.496525
1.4789763159232923,49.14368136990502,0.496525
1.4789076595610693,49.1459290516221,0.435386
1.4788389970013387,49.148176732197555,0.441524
1.4787703282432612,49.15042441162798,0.441524
1.478701653285998,49.15267208990989,0.43218
1.4786329721287093,49.15491976703984,0.43218
1.4785642847705558,49.15716744301438,0.39368
1.4784955912106978,49.15941511783005,0.39368
1.4784268914482954,49.161662791483394,0.369063
1.478358185482508,49.163910463970964,0.369063
1.4782894733124967,49.16615813528931,0.368771
1.4782207549374204,49.16840580543494,0.368771
1.4781520303564388,49.17065347440446,0.363735
1.4780832995687112,49.17290114219436,0.363735
1.4780145625733967,49.17514880880122,0.388953
1.477945819369655,49.17739647422157,0.390142
1.4778770699566444,49.17964413845195,0.390142
1.477808314333524,49.18189180148891,0.398438
1.4777395524994528,49.184139463329,0.398438
1.4776707844535886,49.18638712396874,0.499485
1.47760201019509,49.18863478340471,0.499485
1.4775332297231154,49.19088244163342,0.516012
1.4774644430368227,49.19313009865144,0.516012
1.477395650135369,49.1953777544553,0.470563
1.4773268510179134,49.19762540904154,0.470563
1.4772580456836126,49.19987306240671,0.416674
1.4771892341316244,49.20212071454735,0.439171
1.4771204163611058,49.204368365460006,0.439171
1.4770515923712142,49.206616015141215,0.438208
1.4769827621611062,49.208863663587515,0.438208
1.476913925729939,49.21111131079547,0.425917
1.476845083076869,49.213358956761596,0.425917
1.4767762342010526,49.215606601482456,0.44875
1.4767073791016467,49.21785424495457,0.44875
1.4766385177778067,49.220101887174515,0.470445
1.4765696502286894,49.222349528138786,0.470445
1.4765007764534503,49.22459716784396,0.470511
1.4764318964512453,49.22684480628657,0.470511
1.4763630102212297,49.229092443463145,0.476041
1.4762941177625595,49.231340079370234,0.443625
1.4762252190743894,49.233587714004386,0.443625
1.4761563141558751,49.235835347362126,0.553129
1.4834975860393032,49.10776326719569,3.49748
1.4834291830652624,49.11001096871541,3.49748
1.4833607739210295,49.11225866914885,1.32147
1.48329235860577,49.11450636849263,1.32147
1.483223937118649,49.11675406674324,0.909943
1.4831555094588316,49.119001763897266,0.719515
1.4830870756254824,49.12124945995123,0.719515
1.4830186356177657,49.12349715490169,0.640215
1.4829501894348465,49.12574484874521,0.640215
1.4828817370758884,49.1279925414783,0.565754
1.4828132785400567,49.130240233097545,0.565754
1.4827448138265142,49.13248792359947,0.510651
1.4826763429344252,49.134735612980634,0.510651
1.4826078658629538,49.13698330123758,0.507532
1.482539382611263,49.13923098836684,0.507532
1.4824708931785162,49.14147867436499,0.50123
1.4824023975638771,49.143726359228566,0.50123
1.4823338957665084,49.1459740429541,0.460987
1.4822653877855736,49.14822172553815,0.442681
1.482196873620235,49.15046940697726,0.442681
1.4821283532696552,49.15271708726798,0.404401
1.482059826732997,49.15496476640685,0.404401
1.4819912940094226,49.15721244439041,0.399836
1.4819227550980945,49.159460121215226,0.399836
1.481854209998174,49.16170779687783,0.36857
1.4817856587088236,49.16395547137476,0.36857
1.4817171012292047,49.16620314470258,0.346683
1.4816485375584796,49.16845081685783,0.346683
1.481579967695809,49.17069848783703,0.35639
1.4815113916403544,49.17294615763675,0.391385
1.4814428093912768,49.17519382625353,0.391385
1.4813742209477376,49.17744149368393,0.382098
1.481305626308897,49.17968915992446,0.382098
1.4812370254739164,49.18193682497169,0.398438
1.481168418441956,49.18418448882214,0.398438
1.4810998052121758,49.18643215147239,0.499485
1.4810311857837368,49.18867981291895,0.499485
1.4809625601557985,49.19092747315838,0.516012
1.4808939283275206,49.19317513218723,0.516012
1.4808252902980636,49.19542279000203,0.470563
1.480756646066587,49.19767044659932,0.470563
1.4806879956322498,49.199918101975655,0.416674
1.4806193389942115,49.20216575612757,0.439171
1.4805506761516312,49.20441340905161,0.439171
1.4804820071036684,49.20666106074433,0.426641
1.4804133318494814,49.20890871120224,0.426641
1.4803446503882292,49.21115636042192,0.448609
1.48027596271907,49.21340400839989,0.448609
1.480207268841163,49.2156516551327,0.45233
1.4801385687536652,49.21789930061689,0.45233
1.4800698624557358,49.220146944849,0.451062
1.4800011499465324,49.222394587825576,0.451062
1.4799324312252125,49.22464222954314,0.484992
1.4798637062909341,49.22688986999827,0.484992
1.4797949751428547,49.229137509187474,0.461662
1.4797262377801315,49.23138514710731,0.443506
1.4796574942019216,49.23363278375432,0.443506
1.4795887444073823,49.235880419125024,0.449146
1.486921202706036,49.10780812303236,10.3413
1.4868529540748814,49.11005582655422,10.3413
1.4867846992874465,49.11230352898994,1.25604
1.486716438342898,49.11455123033608,1.25604
1.4866481712404027,49.11679893058919,0.933391
1.486579897979128,49.1190466297458,0.803879
1.4865116185582399,49.12129432780248,0.803879
1.4864433329769056,49.12354202475577,0.671673
1.4863750412342904,49.12578972060222,0.671673
1.4863067433295611,49.12803741533837,0.594223
1.4862384392618846,49.13028510896075,0.594223
1.4861701290304252,49.132532801465956,0.557308
1.4861018126343493,49.1347804928505,0.557308
1.486033490072823,49.13702818311094,0.515054
1.4859651613450109,49.13927587224382,0.515054
1.4858968264500787,49.14152356024568,0.497445
1.4858284853871917,49.14377124711309,0.459543
1.4857601381555146,49.14601893284256,0.459543
1.4856917847542126,49.14826661743066,0.44448
1.48562342518245,49.15051430087394,0.44448
1.4855550594393911,49.152761983168936,0.411698
1.485486687524201,49.155009664312196,0.411698
1.4854183094360438,49.15725734430027,0.398217
1.4853499251740832,49.15950502312969,0.399836
1.4852815347374833,49.16175270079702,0.36857
1.4852131381254077,49.16400037729879,0.36857
1.48514473533702,49.16624805263156,0.346683
1.4850763263714843,49.16849572679186,0.346683
1.4850079112279635,49.17074339977624,0.35639
1.4849394899056207,49.17299107158126,0.391385
1.4848710624036188,49.17523874220344,0.391385
1.4848026287211213,49.177486411639336,0.382098
1.4847341888572902,49.17973407988549,0.382098
1.4846657428112884,49.18198174693845,0.37974
1.4845972905822789,49.18422941279476,0.37974
1.4845288321694228,49.18647707745096,0.467763
1.4844603675718826,49.18872474090359,0.467763
1.4843918967888208,49.1909724031492,0.461208
1.4843234198193989,49.193220064184345,0.461208
1.4842549366627784,49.19546772400555,0.412341
1.4841864473181208,49.19771538260937,0.412341
1.484117951784588,49.19996303999235,0.393934
1.4840494500613406,49.202210696151006,0.394215
1.4839809421475396,49.20445835108191,0.394215
