longitude,latitude,roads_centroids
-0.5122495090311795,43.18402720585801,-336.54877765259994
-0.5123009249708123,43.1849266112397,-316.61918489883942
-0.5123523424149499,43.18582601641139,-297.6895921450789
-0.5124037613636572,43.18672542137278,-279.75999939131839
-0.5124551818170007,43.18762482612368,-262.83040663755799
-0.512506603775046,43.188524230663845,-246.90081388379744
-0.5125580272378601,43.18942363499309,-231.97122113003692
-0.5126094522055088,43.19032303911115,-218.04162837627644
-0.5126608786780569,43.19122244301781,-205.11203562251592
-0.5127123066555718,43.19212184671288,-193.1824428687554
-0.512763736138118,43.1930212501961,-182.25285011499489
-0.5128151671257631,43.193920653467266,-172.32325736123434
-0.5128665996185728,43.19482005652615,-163.39366460747388
-0.5129180336166121,43.19571945937253,-155.46407185371331
-0.5129694691199488,43.19661886200618,-148.53447909995282
-0.5130209061286471,43.19751826442689,-142.6048863461923
-0.5130723446427748,43.198417666634434,-137.67529359243179
-0.5131237846623957,43.19931706862857,-133.74570083867124
-0.5131752261875784,43.20021647040909,-130.81610808491075
-0.5132266692183874,43.20111587197579,-128.88651533115024
-0.5132781137548886,43.202015273328406,-127.95692257738972
-0.5133295597971494,43.20291467446673,-128.0273298236292
-0.5133810073452347,43.203814075390554,-129.09773706952771
-0.5134324563992113,43.204713476099656,-131.15150266417314
-0.5134839069591448,43.20561287659381,-120.61427540876673
-0.5135353590251006,43.20651227687277,-106.97289471463668
-0.5135868125971466,43.207411676936346,-94.3315128097627
-0.5136382676753469,43.20831107678428,-82.69013090488869
-0.5136897242597694,43.209210476416374,-72.048749000014709
-0.5137411823504787,43.210109875832416,-62.4073670951407
-0.5137926419475424,43.21100927503215,-53.765985190266704
-0.5138441030510253,43.21190867401538,-46.124603285392709
-0.5138955656609938,43.21280807278186,-39.483221380518714
-0.5139470297775153,43.21370747133139,-33.841839475644719
-0.513998495400653,43.21460686966375,-29.200457570770716
-0.5140499625304764,43.21550626777868,-25.559075665896721
-0.5141014311670499,43.21640566567602,-22.917693761022722
-0.5141529013104386,43.217305063355475,-21.276311856148723
-0.5142043729607111,43.21820446081687,-20.634929951274728
-0.5142558461179317,43.219103858059974,-20.993548046400733
-0.5143073207821672,43.22000325508454,-22.352166141526734
-0.5143587969534837,43.22090265189037,-24.710784236652735
-0.5144102746319472,43.22180204847725,-28.06940233177874
-0.5144617538176245,43.222701444844944,-32.428020426904745
-0.5145132345105803,43.22360084099321,-37.786638522030742
-0.5145647167108828,43.224500236921855,-44.145256617156754
-0.5146162004185957,43.22539963263064,-51.503874712282759
-0.5146676856337877,43.22629902811935,-59.862492807408756
-0.5147191723565238,43.227198423387755,-69.221110902534761
-0.5147706605868693,43.228097818435636,-79.579728997660766
-0.5148221503248915,43.22899721326278,-90.938347092786785
-0.5148736415706558,43.22989660786893,-103.29696518791278
-0.5149251343242299,43.23079600225391,-116.65558328303877
-0.5149766285856785,43.23169539641745,-131.01420137816476
-0.515028124355069,43.23259479035938,-146.37281947329078
-0.5150796216324665,43.23349418407943,-162.73143756841679
-0.5151311204179375,43.23439357757739,-180.09005566354278
-0.5151826207115482,43.23529297085307,-198.44867375866878
-0.5152341225133646,43.236192363906184,-217.80729185379479
-0.5152856258234538,43.237091756736575,-238.16060797352509
-0.5153371306418814,43.237991149343976,-237.96485299470123
-0.5153886369687136,43.23889054172818,-233.52677238864595
-0.5154401448040169,43.23978993388898,-230.0886917821575
-0.5154916541478565,43.2406893258261,-227.65061117566898
-0.5155431650003007,43.24158871753938,-226.21253056918044
-0.5155946773614133,43.24248810902854,-225.77444996269196
-0.5156461912312629,43.243387500293416,-226.33636935620345
-0.5156977066099143,43.244286891333765,-227.89828874971496
-0.5157492234974328,43.24518628214931,-230.46020814322642
-0.5158007418938876,43.246085672739916,-234.02212753673791
-0.5158522617993423,43.246985063105285,-238.58404693024934
-0.5159037832138643,43.24788445324524,-244.14596632376094
-0.5159553061375203,43.248783843159565,-250.70788571727238
-0.5160068305703752,43.24968323284799,-258.26980511078381
-0.516058356512496,43.25058262231033,-266.83172450429532
-0.5161098839639486,43.25148201154634,-276.39364389780678
-0.516161412924801,43.25238140055582,-286.95556329131824
-0.5162129433951169,43.25328078933852,-298.51748268482976
-0.5162644753749646,43.25418017789424,-311.07940207834127
-0.51631600886441,43.25507956622274,-324.64132147185273
-0.516367543863518,43.255978954323815,-339.20324086536425
-0.5164190803723571,43.25687834219724,-354.76516025887577
-0.5164706183909911,43.257777729842765,-371.32707965238723
-0.5165221579194885,43.25867711726019,-388.88899904589874
-0.5165736989579153,43.25957650444931,-407.4509184394102
-0.5166252415063358,43.26047589140987,-427.0128378329216
-0.516676785564819,43.26137527814165,-447.57475722643318
-0.5167283311334294,43.26227466464444,-469.13667661994458
-0.5167798782122341,43.263174050918,-491.69859601345615
-0.5168314268012992,43.264073436962136,-515.26051540696767
-0.5168829769006914,43.26497282277659,-539.82243480047919
-0.5169345285104768,43.26587220836119,-565.3843541939907
-0.5169860816307217,43.266771593715646,-245.27552489345948
-0.5170376362614922,43.26767097883979,-252.1505671453202
-0.5170891924028549,43.268570363733375,-260.02560939718092
-0.517140750054876,43.269469748396176,-268.90065164904166
-0.5171923092176233,43.270369132827994,-278.77569390090224
-0.5172438698911599,43.27126851702855,-289.65073615276305
-0.5172954320755554,43.27216790099768,-301.52577840462374
-0.5173469957708745,43.27306728473515,-314.40082065648448
-0.5173985609771842,43.273966668240696,-328.27586290834523
-0.5174501276945499,43.27486605151415,-343.15090516020587
-0.5175016959230401,43.27576543455526,-359.02594739257592
-0.5175532656627192,43.2766648173638,-375.69841503838404
-0.5176048369136539,43.27756419993955,-379.0100063056704
-0.5176564096759115,43.27846358228231,-381.62537336224159
-0.5177079839495567,43.27936296439183,-385.24073749487923
-0.517759559734658,43.280262346267875,-389.84860389309557
-0.5178111370312813,43.28116172791027,-392.32142691901834
-0.5178627158394912,43.282061109318754,-390.98559896406664
-0.5179142961593561,43.282960490493124,-390.60600588908164
-0.5179658779909415,43.28385987143311,-391.22639773057733
-0.5180174613343141,43.28475925213858,-392.84678956698758
-0.5180690461895401,43.28565863260921,-395.46718140339613
-0.518120632556687,43.28655801284486,-399.08757323980467
-0.5181722204358201,43.28745739284524,-403.7079650762131
-0.5182238098270056,43.28835677261017,-409.3283569126217
-0.5182754007303105,43.28925615213942,-415.94874874903024
-0.5183269931458016,43.29015553143276,-423.56914058543867
-0.5183785870735445,43.29105491048997,-432.18953242184728
-0.5184301825136066,43.29195428931083,-441.80992425825576
-0.5184817794660531,43.292853667895095,-452.43031609457108
-0.5185333779309516,43.293753046242564,-464.05070782486746
-0.5185849779083683,43.29465242435301,-476.67097892423487
-0.5186365793983695,43.29555180222622,-490.16264537184946
-0.5186881824010213,43.29645117986195,-499.8525988625475
-0.5187397869163907,43.297350557259996,-508.44242036010075
-0.5187913929445443,43.298249934420134,-518.02588273661013
-0.5188430004855484,43.299149311342106,-528.60933950676838
-0.5188946095394695,43.30004868802574,-540.19279627199978
-0.518946220106373,43.30094806447077,-552.77625303722687
-0.5189978321863276,43.30184744067699,-566.35970980245372
