longitude,latitude,roads_centroids
-2.0242241314204934,48.598050361774725,-64.447586420372559
-2.0246656336562405,48.60253727757709,-76.938841894318642
-2.0251072133826464,48.60702418449377,-49.174230854988764
-2.0255488706200846,48.61151108249661,-51.889494879529423
-2.025990605388937,48.61599797155752,-26.818308321632617
-2.0264324177095916,48.620484851648385,-26.627116840434059
-2.026874307602444,48.62497172274108,-51.287940987413521
-2.0273162750878964,48.62945858480751,-36.110728761952515
-2.0277583201863583,48.63394543781953,-18.765030377066225
-2.0282004429182496,48.63843228174902,-21.405297259957401
-2.02864264330399,48.64291911656786,-24.462189205860557
-2.029084921364014,48.64740594224792,-16.362518337141914
-2.0295272771187576,48.651892758761065,-19.272033158707004
-2.0299697105886683,48.656379566079174,-38.896956004291297
-2.0304122217941973,48.66086636417411,-80.84081965375394
-2.0308548107558053,48.66535315301773,-161.93869152202052
-2.03129747749396,48.66983993258191,-252.84081634075287
-2.0317402220291347,48.6743267028385,-368.47605821971638
-2.032183044381809,48.67881346375933,-508.89213369448407
-2.01745941649184,48.598342981808614,-29.436620340957209
-2.0179003276437157,48.6028299228193,-41.73092330107859
-2.018341316183392,48.6073168549469,-70.803155814502844
-2.018782382131214,48.61180377816328,-40.8463231501525
-2.0192235255075395,48.616290692440344,-21.979318154853118
-2.0196647463327277,48.62077759774996,-21.411821382005122
-2.020106044627147,48.625264494064034,-35.88326253793538
-2.0205474204111744,48.62975138135444,-26.975670816206232
-2.0209888737051935,48.63423825959305,-16.887798044256353
-2.021430404529594,48.63872512875176,-18.926150515869303
-2.0218720129047716,48.64321198880242,-16.927855732087753
-2.022313698851133,48.647698839716924,-16.437900618142436
-2.0227554623890867,48.652185681467124,-16.985622808198258
-2.023197303539055,48.656672514024905,-34.006122987507226
-2.0236392223214623,48.66115933736212,-47.112214203042726
-2.0240812187567414,48.66564615145066,-140.94258912863029
-2.0245232928653327,48.67013295626235,-230.61339917194974
-2.024965444667683,48.674619751769065,-344.68290478399132
-2.025407674184246,48.67910653794267,-480.34365973429095
-2.0106946241957293,48.598635208111325,-18.212204682994425
-2.0111349442433935,48.603122174296594,-25.293147920575461
-2.011575341575992,48.607609131601365,-32.879735869711169
-2.0120158162138457,48.612096079997535,-26.734356987742732
-2.012456368177281,48.61658301945698,-18.737375156159345
-2.0128969974866338,48.6210699499516,-24.097126941456818
-2.013337704162244,48.62555687145327,-18.922277941655938
-2.0137784882244643,48.6300437839339,-16.864882727620476
