longitude,latitude,light_pollution
-0.5122495090311795,43.18402720585801,0.400884
-0.512506603775046,43.188524230663845,0.355217
-0.512763736138118,43.1930212501961,0.332033
-0.5130209061286471,43.19751826442689,0.301855
-0.5132781137548886,43.202015273328406,0.308633
-0.5135353590251006,43.20651227687277,0.290597
-0.5137926419475424,43.21100927503215,0.302394
-0.5140499625304764,43.21550626777868,0.307934
-0.5143073207821672,43.22000325508454,0.297596
-0.5145647167108828,43.224500236921855,0.293487
-0.5148221503248915,43.22899721326278,0.302523
-0.5150796216324665,43.23349418407943,0.29498
-0.5153371306418814,43.237991149343976,0.274278
-0.5155946773614133,43.24248810902854,0.273131
-0.5158522617993423,43.246985063105285,0.297748
-0.5161098839639486,43.25148201154634,0.306077
-0.516367543863518,43.255978954323815,0.287677
-0.5166252415063358,43.26047589140987,0.296773
-0.5168829769006914,43.26497282277659,0.297108
-0.517140750054876,43.269469748396176,0.340028
-0.5173985609771842,43.273966668240696,0.343034
-0.5176564096759115,43.27846358228231,0.355399
-0.5179142961593561,43.282960490493124,0.365235
-0.5181722204358201,43.28745739284524,0.373328
-0.5184301825136066,43.29195428931083,0.372575
-0.5186881824010213,43.29645117986195,0.385142
-0.518946220106373,43.30094806447077,0.420689
-0.5192042956379729,43.30544494310937,0.44284
-0.5194624090041337,43.30994181574988,0.41237
-0.5197205602131714,43.31443868236442,0.450895
-0.5199787492734043,43.31893554292507,0.509531
-0.5202369761931516,43.323432397403955,0.548731
-0.5204952409807388,43.32792924577316,0.554637
-0.520753543644489,43.33242608800484,0.615768
-0.5210118841927313,43.33692292407104,0.764888
-0.5212702626337959,43.341419753943875,0.69511
-0.5215286789760155,43.345916577595474,0.719163
-0.5217871332277244,43.35041339499789,0.940437
-0.522045625397262,43.354910206123236,0.953889
-0.5223041554929676,43.359407010943634,1.00723
-0.5225627235231836,43.36390380943112,1.00069
-0.5228213294962547,43.36840060155783,1.98983
-0.5230799734205296,43.372897387295815,0.9411
-0.523338655304357,43.377394166617194,0.99813
-0.5235973751560892,43.381890939494035,1.0212
-0.5238561329840813,43.386387705898414,0.917438
-0.5241149287966913,43.390884465802415,0.749789
-0.5243737626022773,43.39538121917811,0.658253
-0.524632634409203,43.399877965997604,0.568283
-0.5248915442258308,43.404374706232915,0.52992
-0.5061040974105363,43.18421516238722,0.323286
-0.5063607433598561,43.18871220074761,0.310962
-0.5066174268629421,43.193209233835205,0.306015
-0.5068741479280305,43.19770626162218,0.298657
-0.5071309065633639,43.202203284080696,0.290124
-0.5073877027771838,43.20670030118288,0.294746
-0.5076445365777367,43.211197312900914,0.306614
-0.5079014079732708,43.21569431920692,0.305117
-0.5081583169720366,43.22019132007308,0.309054
-0.5084152635822864,43.224688315471504,0.299723
-0.5086722478122757,43.229185305374365,0.299575
-0.5089292696702616,43.23368228975379,0.29281
-0.5091863291645057,43.23817926858193,0.281498
-0.5094434263032686,43.24267624183092,0.291515
-0.5097005610948173,43.2471732094729,0.292792
-0.5099577335474182,43.25167017148,0.300965
-0.5102149436693404,43.25616712782437,0.297932
-0.5104721914688576,43.26066407847813,0.292157
-0.5107294769542431,43.26516102341339,0.316484
-0.5109868001337745,43.26965796260235,0.334932
-0.5112441610157314,43.27415489601705,0.347308
-0.5115015596083954,43.27865182362967,0.347858
-0.5117589959200508,43.283148745412305,0.383689
-0.5120164699589843,43.287645661337095,0.378967
-0.5122739817334852,43.292142571376175,0.404022
-0.5125315312518451,43.2966394755016,0.413104
-0.5127891185223579,43.30113637368555,0.430831
-0.5130467435533207,43.30563326590013,0.428028
-0.5133044063530315,43.310130152117445,0.450429
-0.5135621069297918,43.31462703230957,0.515201
-0.5138198452919063,43.31912390644867,0.614944
-0.5140776214476797,43.323620774506814,0.831462
-0.5143354354054214,43.32811763645613,1.08034
-0.5145932871734424,43.33261449226872,0.847599
-0.5148511767600561,43.33711134191667,1.33146
-0.5151091041735782,43.34160818537209,0.840089
-0.5153670694223272,43.34610502260706,0.695461
-0.5156250725146235,43.350601853593716,0.822239
-0.5158831134587917,43.355098678304124,0.892604
-0.516141192263156,43.359595496710384,2.02614
-0.5163993089360457,43.3640923087846,4.74991
-0.5166574634857901,43.368589114498825,4.64136
-0.5169156559207227,43.37308591382518,0.827825
-0.5171738862491795,43.377582706735744,0.766023
-0.5174321544794978,43.382079493202596,0.819503
-0.517690460620018,43.38657627319782,0.748226
-0.5179488046790822,43.391073046693485,0.625244
-0.5182071866650372,43.39556981366171,0.578273
-0.5184656065862293,43.40006657407451,0.500792
-0.5187240644510082,43.40456332790399,0.511829
-0.4999586482443651,43.18440278994125,0.326841
-0.5002148453909023,43.18889984183245,0.320929
-0.5004710800257637,43.193396888451716,0.31141
-0.500727352157171,43.19789392977119,0.277704
-0.500983661793352,43.20239096576299,0.299081
-0.501240008942535,43.20688799639931,0.30403
-0.5014963936129517,43.211385021652305,0.284042
-0.5017528158128355,43.215882041494076,0.27675
-0.5020092755504221,43.22037905589682,0.300077
-0.5022657728339512,43.22487606483267,0.301376
-0.5025223076716627,43.22937306827378,0.295605
-0.502778880071801,43.23387006619227,0.283714
-0.5030354900426107,43.2383670585603,0.273982
-0.5032921375923404,43.24286404534998,0.281209
-0.5035488227292411,43.24736102653349,0.2792
-0.503805545461566,43.25185800208295,0.27734
-0.5040623057975698,43.2563549719705,0.32904
-0.5043191037455113,43.26085193616827,0.336728
-0.5045759393136497,43.265348894648355,0.337653
-0.5048328125102489,43.26984584738294,0.335436
-0.5050897233435725,43.27434279434412,0.355427
-0.5053466718218889,43.278839735504036,0.373769
-0.5056036579534678,43.283336670834785,0.384757
-0.5058606817465827,43.28783360030854,0.398942
-0.5061177432095063,43.29233052389736,0.408894
-0.506374842350517,43.29682744157338,0.427946
-0.5066319791778947,43.30132435330875,0.440977
-0.5068891536999212,43.30582125907555,0.431907
-0.5071463659248805,43.3103181588459,0.4699
-0.5074036158610601,43.31481505259195,0.582543
-0.5076609035167496,43.31931194028576,0.754334
-0.50791822890024,43.32380882189943,1.10707
-0.5081755920198258,43.32830569740511,4.59003
-0.5084329928838036,43.33280256677489,7.7091
-0.5086904315004727,43.337299429980845,4.43291
-0.508947907878134,43.341796286995084,1.65169
-0.5092054220250921,43.34629313778974,0.687399
-0.5094629739496527,43.35078998233687,0.859657
-0.5097205636601251,43.355286820608605,1.67487
