-2.0242241314204934,48.598050361774725
-2.024444872853308,48.60029382078487
-2.0246656336562405,48.60253727757709
-2.024886413831837,48.60478073214791
-2.0251072133826464,48.60702418449377
-2.025328032311213,48.60926763461117
-2.0255488706200846,48.61151108249661
-2.0257697283118095,48.613754528146565
-2.025990605388937,48.61599797155752
-2.0262115018540148,48.61824141272597
-2.0264324177095916,48.620484851648385
-2.026653352958217,48.62272828832126
-2.026874307602444,48.62497172274108
-2.027095281644819,48.627215154904334
-2.0273162750878964,48.62945858480751
-2.027537287934225,48.63170201244707
-2.0277583201863583,48.63394543781953
-2.0279793718468486,48.63618886092134
-2.0282004429182496,48.63843228174902
-2.028421533403111,48.640675700299035
-2.02864264330399,48.64291911656786
-2.0288637726234398,48.645162530552
-2.029084921364014,48.64740594224792
-2.0293060895282675,48.64964935165211
-2.0295272771187576,48.651892758761065
-2.0297484841380387,48.65413616357126
-2.0299697105886683,48.656379566079174
-2.030190956473202,48.6586229662813
-2.0304122217941973,48.66086636417411
-2.0306335065542127,48.6631097597541
-2.0308548107558053,48.66535315301773
-2.031076134401535,48.667596543961515
-2.03129747749396,48.66983993258191
-2.0315188400356394,48.672083318875416
-2.0317402220291347,48.6743267028385
-2.031961623477004,48.676570084467635
-2.032183044381809,48.67881346375933
-2.0324044847461127,48.68105684071007
-2.0208417836335264,48.598196721007646
-2.0210623773030725,48.60044018632182
-2.0212829903298823,48.60268364941841
-2.021503622716498,48.60492711029388
-2.021724274465468,48.60717056894475
-2.021944945579334,48.60941402536749
-2.022165636060645,48.61165747955858
-2.022386345911944,48.61390093151453
-2.0226070751357796,48.616144381231784
-2.022827823734699,48.61838782870688
-2.0230485917112495,48.62063127393625
-2.023269379067977,48.62287471691643
-2.023490185807433,48.625118157643854
-2.023711011932165,48.62736159611506
-2.023931857444723,48.62960503232649
-2.0241527223476554,48.631848466274654
-2.0243736066435147,48.634091897956026
-2.0245945103348486,48.6363353273671
-2.0248154334242106,48.638578754504344
-2.025036375914152,48.640822179364264
-2.025257337807223,48.64306560194332
-2.0254783191059773,48.645309022238024
-2.025699319812968,48.64755244024483
-2.0259203399307473,48.64979585596023
-2.0261413794618712,48.652039269380715
-2.026362438408892,48.654282680502774
-2.0265835167743655,48.65652608932289
-2.026804614560846,48.65876949583753
-2.0270257317708897,48.6610129000432
-2.027246868407052,48.66325630193636
-2.02746802447189,48.6654997015135
-2.02768919996796,48.6677430987711
-2.027910394897819,48.669986493705665
-2.0281316092640274,48.67222988631364
-2.0283528430691415,48.67447327659153
-2.0285740963157184,48.6767166645358
-2.02879536900632,48.678960050142976
-2.0290166611435048,48.68120343340951
-2.01745941649184,48.598342981808614
-2.0176798623955747,48.600586453422586
-2.0179003276437157,48.6028299228193
-2.018120812238807,48.605073389995255
-2.018341316183392,48.6073168549469
-2.018561839480013,48.60956031767075
-2.018782382131214,48.61180377816328
-2.0190029441395416,48.61404723642099
-2.0192235255075395,48.616290692440344
-2.0194441262377527,48.61853414621784
-2.0196647463327277,48.62077759774996
-2.0198853857950096,48.6230210470332
-2.020106044627147,48.625264494064034
-2.0203267228316864,48.627507938838946
-2.0205474204111744,48.62975138135444
-2.0207681373681616,48.63199482160698
-2.0209888737051935,48.63423825959305
-2.0212096294248223,48.63648169530914
-2.021430404529594,48.63872512875176
-2.0216511990220605,48.64096855991735
-2.0218720129047716,48.64321198880242
-2.022092846180279,48.645455415403454
-2.022313698851133,48.647698839716924
-2.022534570919885,48.64994226173932
-2.0227554623890867,48.652185681467124
-2.0229763732612924,48.65442909889683
-2.023197303539055,48.656672514024905
-2.0234182532249267,48.65891592684785
-2.0236392223214623,48.66115933736212
-2.0238602108312156,48.663402745564234
-2.0240812187567414,48.66564615145066
-2.0243022461005946,48.667889555017865
-2.0245232928653327,48.67013295626235
-2.0247443590535097,48.672376355180596
-2.024965444667683,48.674619751769065
-2.02518654971041,48.67686314602427
-2.025407674184246,48.67910653794267
-2.0256288180917528,48.681349927520756
-2.01407703000829,48.598489144176796
-2.01429732814367,48.60073262208635
-2.014517645610602,48.602976097778985
-2.014737982411624,48.60521957125116
-2.0149583385492797,48.607463042499376
-2.015178714026111,48.60970651152012
-2.015399108844661,48.61194997830987
-2.01561952300747,48.61419344286512
-2.015839956517085,48.61643690518235
-2.0160604093760455,48.618680365258044
-2.0162808815868987,48.620923823088695
-2.0165013731521872,48.62316727867077
-2.016721884074459,48.62541073200077
-2.016942414356258,48.6276541830752
-2.01716296400013,48.62989763189052
-2.0173835330086214,48.632141078443205
-2.017604121384279,48.63438452272977
-2.0178247291296496,48.63662796474668
-2.018045356247283,48.63887140449041
-2.0182660027397255,48.64111484195747
-2.0184866686095266,48.64335827714432
-2.0187073538592344,48.645601710047465
-2.0189280584913996,48.64784514066337
-2.019148782508571,48.65008856898853
-2.0193695259133015,48.65233199501944
-2.019590288708139,48.654575418752565
-2.0198110708956367,48.656818840184386
-2.0200318724783455,48.6590622593114
-2.0202526934588185,48.66130567613008
-2.0204735338396076,48.66354909063692
-2.0206943936232657,48.66579250282838
-2.020915272812348,48.66803591270098
-2.0211361714094065,48.67027932025117
-2.0213570894169957,48.672522725475446
-2.0215780268376724,48.67476612837028
-2.02179898367399,48.677009528932174
-2.022019959928506,48.67925292715759
-2.0222409556037753,48.681496323043014
-2.0106946241957293,48.598635208111325
-2.010914774560214,48.600878692312264
-2.0111349442433935,48.603122174296594
-2.0113551332478057,48.6053656540608
-2.011575341575992,48.607609131601365
-2.011795569230491,48.60985260691478
-2.0120158162138457,48.612096079997535
-2.012236082528594,48.61433955084611
-2.012456368177281,48.61658301945698
-2.0126766731624457,48.618826485826645
-2.0128969974866338,48.6210699499516
-2.0131173411523835,48.623313411828306
-2.013337704162244,48.62555687145327
-2.0135580865187563,48.627800328822985
-2.0137784882244643,48.6300437839339
-2.013998909281914,48.63228723678252
-2.0142193496936494,48.63453068736534
-2.0144398094622167,48.636774135678834
-2.0146602885901626,48.63901758171948
-2.014880787080032,48.64126102548377
-2.015101304934373,48.643504466968196
-2.015321842155732,48.645747906169234
-2.0155423987466596,48.64799134308335
-2.015762974709701,48.650234777707055
-2.015983570047406,48.652478210036826
-2.0162041847623255,48.65472164006915
-2.0164248188570055,48.65696506780049
-2.0166454723340013,48.65920849322735
-2.016866145195857,48.66145191634622
-2.01708683744513,48.66369533715355
-2.0173075490843675,48.66593875564586
-2.017528280116122,48.668182171819595
