longitude,latitude,light_pollution
-2.008632504251635,48.61224208322542,4.498
-2.0088526227157817,48.6144855603631,4.498
-2.0090727605009984,48.61672903526341,14.1328
-2.0092929176098258,48.61897250792284,30.0422
-2.009513094044804,48.62121597833787,30.0422
-2.0097332898084734,48.623459446504995,35.8137
-2.0099535049033777,48.62570291242069,35.8137
-2.0101737393320596,48.62794637608145,33.6865
-2.01039399309706,48.630189837483755,33.6865
-2.0106142662009217,48.632433296624086,39.7948
-2.010834558646189,48.634676753498944,39.7948
-2.011054870435405,48.6369202081048,52.502
-2.0112752015711175,48.639163660438136,52.502
-2.0114955520558664,48.64140711049545,70.8783
-2.011715921892201,48.64365055827321,70.8783
-2.0119363110826645,48.64589400376791,61.5696
-2.012156719629805,48.64813744697603,45.4536
-2.012377147536166,48.65038088789406,45.4536
-2.012597594804299,48.65262432651847,33.138
-2.012818061436749,48.65486776284577,33.138
-2.013038547436063,48.657111196872414,8.72326
-2.013259052804792,48.6593546285949,8.72326
-2.013479577545483,48.6615980580097,1.51588
-2.013700121660686,48.663841485113316,1.51588
-2.0139206851529505,48.666084909902224,1.17107
-2.014141268024827,48.6683283323729,1.17107
-2.0143618702788664,48.67057175252183,0.775036
-2.0145824919176194,48.6728151703455,0.775036
-2.014803132943638,48.67505858584038,0.601453
-2.0150237933594712,48.67730199900297,0.525555
-2.015244473167677,48.67954540982974,0.525555
-2.0154651723708037,48.68178881831717,0.448688
-2.003929754634999,48.59892704067623,2.14808
-2.004149609450079,48.60117053744726,2.14808
-2.004369483558138,48.60341403200232,2.67478
-2.0045893769617127,48.60565752433791,2.67478
-2.0048092896633385,48.607901014450526,2.75359
-2.005029221665553,48.610144502336624,2.75359
-2.0052491729708937,48.61238798799272,5.23312
-2.005469143581898,48.61463147141527,19.3482
-2.005689133501105,48.616874952600796,19.3482
-2.0059091427310527,48.61911843154576,39.2952
-2.0061291712742806,48.62136190824667,39.2952
-2.0063492191333276,48.62360538269997,35.8137
-2.006569286310735,48.62584885490218,35.8137
-2.006789372809042,48.62809232484979,33.6865
-2.0070094786307906,48.630335792539256,33.6865
-2.0072296037785224,48.63257925796708,40.9138
-2.0074497482547784,48.63482272112975,40.9138
-2.0076699120621004,48.637066182023744,50.8923
-2.0078900952030327,48.63930964064556,50.8923
-2.0081102976801173,48.64155309699166,57.3109
-2.0083305194958996,48.643796551058536,57.3319
-2.00855076065292,48.64604000284268,57.3319
-2.0087710211537257,48.64828345234057,51.2171
-2.008991301000862,48.65052689954869,51.2171
-2.0092116001968745,48.65277034446353,35.2084
-2.0094319187443066,48.65501378708157,35.2084
-2.009652256645706,48.65725722739929,18.4312
-2.009872613903621,48.65950066541318,18.4312
-2.0100929905205964,48.66174410111972,1.44135
-2.010313386499181,48.663987534515385,1.44135
-2.0105338018419228,48.66623096559668,1.17107
-2.0107542365513695,48.668474394360054,1.17107
-2.0109746906300714,48.67071782080201,0.775036
-2.0111951640805774,48.672961244919044,0.674827
-2.0114156569054376,48.675204666707614,0.674827
-2.011636169107201,48.67744808616421,0.604549
-2.0118567006884205,48.679691503285326,0.604549
-2.012077251651646,48.68193491806742,0.465429
-2.0005472909125404,48.59907280930494,1.50736
-2.000766997949113,48.601316312354676,1.50736
-2.0009867242658084,48.603559813188774,2.32504
-2.0012064698651577,48.60580331180375,2.32504
-2.001426234749698,48.60804680819603,2.92634
-2.0016460189219627,48.61029030236215,2.92634
-2.001865822384489,48.61253379429859,4.3574
-2.0020856451398137,48.614777284001825,19.3482
-2.0023054871904713,48.61702077146833,19.3482
-2.0025253485390007,48.61926425669462,39.2952
-2.002745229187938,48.621507739677156,39.2952
-2.0029651291398216,48.62375122041243,43.6731
-2.003185048397191,48.62599469889694,43.6731
-2.0034049869625843,48.628238175127144,38.3648
-2.0036249448385406,48.630481649099565,38.3648
-2.0038449220275982,48.63272512081066,40.5574
-2.004064918532301,48.634968590256925,40.5574
-2.0042849343551867,48.637212057434844,43.357
-2.004504969498796,48.63945552234089,43.357
-2.0047250239656718,48.64169898497157,43.6454
-2.0049450977583563,48.64394244532335,50.896
-2.005165190879391,48.646185903392706,50.896
-2.005385303331319,48.648429359176156,47.8963
-2.0056054351166823,48.65067281267015,47.8963
-2.0058255862380276,48.65291626387119,40.2799
-2.006045756697897,48.65515971277575,40.2799
-2.0062659464988344,48.657403159380316,18.4312
-2.0064861556433877,48.659646603681395,18.4312
-2.0067063841340995,48.661890045675435,1.44135
-2.006926631973518,48.66413348535893,1.44135
-2.007146899164188,48.66637692272836,1.05918
-2.0073671857086572,48.66862035778023,1.05918
-2.0075874916094727,48.670863790511,0.891088
-2.007807816869182,48.67310722091716,0.715275
-2.008028161490334,48.675350648995185,0.715275
-2.008248525475475,48.67759407474157,0.623196
-2.0084689088271586,48.67983749815279,0.623196
-2.00868931154793,48.68208091922533,0.467364
-1.9971648079124946,48.599218479496706,1.27437
-1.997384367168028,48.601461988820944,1.27437
-1.9976039456908221,48.60370549592987,1.9423
-1.9978235434834135,48.605949000819976,1.9423
-1.9980431605483313,48.608192503487736,2.92634
-1.9982627968881117,48.61043600392967,4.3574
-1.9984824525052889,48.612679502142214,4.3574
-1.9987021274023946,48.61492299812189,20.2516
-1.9989218215819677,48.61716649186518,20.2516
-1.9991415350465407,48.619409983368556,43.6544
-1.9993612677986508,48.62165347262851,43.6544
-1.9995810198408324,48.623896959641534,46.1935
-1.999800791175624,48.626140444404115,46.1935
-2.000020581805564,48.62838392691273,47.2992
-2.000240391733187,48.630627407163864,47.2992
-2.000460220961034,48.632870885154,49.6662
-2.0006800694916396,48.63511436087965,49.6662
-2.000899937327548,48.63735783433726,43.9134
-2.001119824471294,48.63960130552333,37.6214
-2.0013397309254195,48.641844774434354,37.6214
-2.0015596566924643,48.64408824106681,41.9526
-2.0017796017749685,48.64633170541718,41.9526
-2.0019995661754746,48.64857516748194,39.6285
-2.0022195498965236,48.650818627257586,47.8963
-2.0024395529406576,48.6530620847406,40.2799
-2.002659575310418,48.65530553992747,40.2799
-2.0028796170083503,48.65754899281466,35.8078
-2.0030996780369956,48.659792443398686,35.8078
-2.0033197583988986,48.66203589167601,5.97681
-2.003539858096605,48.6642793376431,5.97681
-2.0037599771326566,48.66652278129647,1.26175
-2.0039801155096,48.6687662226326,1.15579
-2.004200273229981,48.67100966164795,1.15579
-2.004420450296345,48.67325309833902,0.859884
-2.0046406467112403,48.67549653270228,0.859884
-2.0048608624772113,48.67773996473422,0.637202
-2.005081097596806,48.67998339443131,0.637202
-2.005301352072575,48.68222682179007,0.497875
-1.9937823056477193,48.59936405125071,1.27437
-1.9940017171196789,48.60160756684523,1.27437
-1.994221147846042,48.60385108022475,1.9423
-1.99444059782934,48.606094591385784,1.9423
-1.9946600670721022,48.6083381003248,2.73517
-1.994879555576864,48.610581607038306,5.12362
-1.9950990633461556,48.61282511152276,5.12362
-1.9953185903825104,48.61506861377467,29.4522
-1.9955381366884615,48.6173121137905,29.4522
-1.9957577022665425,48.61955561156675,47.8645
-1.9959772871192882,48.62179910709992,47.8645
-1.996196891249233,48.62404260038647,56.2155
-1.9964165146589103,48.626286091422884,56.2155
-1.9966361573508586,48.62852958020569,58.5239
-1.9968558193276114,48.630773066731315,58.5239
-1.9970755005917065,48.633016550996295,60.7177
-1.9972952011456797,48.63526003299708,60.7177
-1.9975149209920684,48.63750351273017,48.8347
-1.9977346601334118,48.63974699019205,38.541
-1.9979544185722462,48.64199046537919,37.6214
-1.9981741963111102,48.644233938288096,41.9526
-1.9983939933525443,48.64647740891523,41.9526
-1.9986138096990873,48.648720877257105,39.6285
-1.998833645353279,48.65096434331018,39.6285
-1.9990535003176597,48.65320780707095,39.8378
-1.99927337459477,48.6554512685359,39.8378
-1.9994932681871511,48.6576947277015,36.5464
-1.999713181097346,48.65993818456423,36.5464
-1.9999331133278957,48.66218163912061,8.99111
-2.0001530648813435,48.66442509136711,8.99111
-2.0003730357602314,48.666668541300176,2.39536
-2.0005930259671048,48.668911988916335,1.24088
-2.0008130355045046,48.67115543421203,1.24088
-2.0010330643749774,48.67339887718378,0.907396
-2.001253112581068,48.67564231782805,0.907396
-2.0014731801253207,48.67788575614133,0.698829
-2.0016932670102823,48.68012919212009,0.698829
-2.0019133732384997,48.68237262576082,0.594874
-1.9903997841310719,48.59950952456613,1.16118
-1.9906190478169266,48.601753046426715,1.16118
-1.9908383307443267,48.60399656607262,1.44375
-1.9910576329157994,48.60624008350036,1.44375
-1.9912769543338764,48.608483598706414,2.02601
-1.9914962950010862,48.61072711168726,4.57866
-1.9917156549199606,48.6129706224394,4.57866
-1.9919350340930304,48.61521413095931,18.4852
-1.9921544325228264,48.61745763724348,18.4852
-1.9923738502118813,48.61970114128839,46.7305
-1.9925932871627279,48.62194464309053,46.7305
-1.9928127433778988,48.62418814264638,58.9056
-1.9930322188599272,48.62643163995244,58.9056
-1.9932517136113483,48.62867513500518,60.9047
-1.9934712276346944,48.63091862780111,60.9047
-1.9936907609325005,48.633162118336685,59.6731
-1.9939103135073035,48.6354056066084,60.7177
-1.9941298853616376,48.63764909261274,48.8347
-1.9943494764980383,48.63989257634619,38.541
-1.9945690869190429,48.64213605780524,38.541
-1.9947887166271894,48.64437953698638,39.6345
-1.9950083656250122,48.64662301388607,39.6345
-1.995228033915052,48.64886648850082,39.0158
-1.9954477214998445,48.65110996082709,39.0158
-1.9956674283819311,48.653353430861394,39.2569
-1.9958871545638504,48.655596898600194,39.2569
-1.99610690004814,48.65784036403997,37.3069
-1.9963266648373412,48.660083827177225,37.3069
-1.996546448933995,48.66232728800842,13.9343
-1.996766252340642,48.66457074653007,13.9343
-1.9969860750598232,48.66681420273862,5.56187
-1.9972059170940804,48.66905765663058,1.61207
-1.9974257784459561,48.67130110820242,1.61207
-1.9976456591179932,48.673544557450626,1.02368
-1.9978655591127348,48.675788004371675,1.02368
-1.9980854784327229,48.67803144896206,0.698829
-1.9983054170805044,48.68027489121826,0.698829
-1.9985253750586225,48.68251833113675,0.594874
-1.987017243375409,48.59965489944213,1.14249
-1.9872363592726319,48.60189842756454,1.14249
-1.9874554943985387,48.60414195347262,1.64621
-1.9876746487556578,48.60638547716285,2.18468
-1.987893822346518,48.608628998631715,2.18468
-1.9881130151736457,48.61087251787571,4.38458
-1.9883322272395703,48.61311603489131,4.38458
-1.9885514585468225,48.61535954967501,16.8568
-1.9887707090979316,48.61760306222328,16.8568
-1.9889899788954288,48.61984657253264,43.6252
-1.989209267941844,48.622090080599534,43.6252
-1.9894285762397084,48.62433358642047,51.1282
-1.9896479037915527,48.62657708999193,58.9056
-1.9898672505999127,48.628820591310415,60.9047
-1.9900866166673168,48.63106409037239,60.9047
-1.9903060019963008,48.63330758717434,59.6731
-1.9905254065893958,48.63555108171278,49.4326
-1.9907448304491386,48.637794573984145,49.4326
-1.9909642735780615,48.64003806398495,44.2263
-1.9911837359786997,48.64228155171169,44.2263
-1.9914032176535892,48.644525037160825,44.5279
-1.9916227186052642,48.646768520328855,44.5279
-1.9918422388362624,48.64901200121226,41.965
-1.992061778349119,48.65125547980753,41.965
-1.992281337146372,48.65349895611112,42.0206
-1.9925009152305586,48.655742430119545,42.0206
-1.992720512604217,48.657985901829285,41.6462
-1.9929401292698852,48.66022937123683,41.6462
-1.9931597652301023,48.66247283833863,21.9147
-1.9933794204874067,48.66471630313119,12.6076
-1.9935990950443394,48.666959765611004,12.6076
-1.993818788903439,48.669203225774545,1.61207
-1.9940385020672469,48.671446683618285,1.61207
-1.9942582345383049,48.67369013913872,1.02368
-1.9944779863191537,48.675933592332335,1.02368
-1.994697757412334,48.678177043195596,0.721472
-1.9949175478203895,48.68042049172501,0.721472
-1.9951373575458637,48.68266393791703,0.703949
-1.983634683393589,48.59980017587789,1.60466
-1.983853651499652,48.60204371025793,1.60466
-1.9840726388215388,48.60428724242396,3.32078
-1.9842916453617756,48.60653077237245,2.62338
-1.9845106711228888,48.60877430009992,2.62338
-1.984729716107406,48.61101782560282,5.98446
-1.984948780317852,48.613261348877664,5.98446
-1.9851678637567582,48.61550486992093,15.0223
-1.9853869664266512,48.61774838872909,15.0223
-1.9856060883300573,48.61999190529866,43.6252
-1.9858252294695098,48.6222354196261,43.6252
-1.9860443898475348,48.6244789317079,51.1282
-1.986263569466665,48.62672244154056,51.1282
-1.9864827683294297,48.62896594912055,47.7323
-1.9867019864383604,48.63120945444435,47.7323
-1.9869212237959872,48.63345295750847,52.5191
-1.987140480404843,48.63569645830938,48.541
-1.9873597562674592,48.63793995684357,48.541
-1.9875790513863683,48.64018345310751,49.569
-1.9877983657641063,48.642426947097704,49.569
-1.988017699403203,48.644670438810635,46.4221
-1.9882370523061936,48.64691392824275,46.4221
-1.9884564244756127,48.64915741539061,41.92
-1.9886758159139961,48.651400900250614,41.92
-1.9888952266238789,48.65364438281929,47.6241
-1.9891146566077957,48.655887863093135,47.6241
-1.989334105868284,48.658131341068604,47.1734
-1.9895535744078796,48.66037481674219,47.1734
-1.9897730622291194,48.66261829011038,21.9147
-1.9899925693345426,48.664861761169654,12.6076
-1.9902120957266864,48.667105229916494,12.6076
-1.990431641408088,48.669348696347384,3.46395
-1.990651206381288,48.671592160458815,3.46395
-1.9908707906488243,48.673835622247246,2.24986
-1.9910903942132385,48.67607908170919,2.24986
-1.9913100170770692,48.678322538841115,1.66728
-1.9915296592428577,48.6805659936395,1.66728
-1.9917493207131451,48.682809446100826,0.915971
-1.9802521041984698,48.599945353872585,3.78122
-1.9804709245108478,48.60218889450602,4.95472
-1.9806897640261885,48.604432432925776,4.95472
-1.9809086227470174,48.60667596912833,3.01131
-1.9811275006758577,48.608919503110165,3.01131
-1.9813463978152357,48.61116303486778,5.98446
-1.9815653141676763,48.61340656439764,5.98446
-1.9817842497357079,48.615650091696246,15.0223
-1.9820032045218539,48.61789361676009,15.0223
-1.9822221785286427,48.62013713958566,25.1594
-1.9824411717586015,48.6223806601694,25.1594
-1.9826601842142595,48.624624178507844,29.9026
-1.9828792158981436,48.62686769459747,29.9026
-1.9830982668127828,48.62911120843474,32.6564
-1.9833173369607058,48.63135472001617,40.6643
-1.9835364263444455,48.633598229338226,40.6643
-1.983755534966528,48.635841736397396,39.1857
-1.9839746628294865,48.63808524119017,39.1857
-1.9841938099358496,48.64032874371303,40.5555
-1.9844129762881515,48.642572243962455,40.5555
-1.9846321618889222,48.64481574193495,37.6995
-1.9848513667406942,48.647059237626955,37.6995
-1.9850705908460011,48.649302731035,39.4654
-1.9852898342073741,48.65154622215556,39.4654
-1.985509096827351,48.65378971098509,47.6241
-1.9857283787084616,48.65603319752012,47.6241
-1.9859476798532434,48.65827668175708,47.1734
-1.9861670002642295,48.6605201636925,29.8634
-1.9863863399439559,48.66276364332284,29.8634
-1.9866056988949587,48.66500712064461,18.6535
-1.9868250771197746,48.66725059565425,18.6535
-1.9870444746209404,48.66949406834827,9.90026
-1.987263891400992,48.67173753872316,9.90026
-1.9874833274624686,48.67398100677538,5.56172
-1.9877027828079066,48.676224472501424,5.56172
-1.9879222574398459,48.67846793589778,3.55026
-1.988141751360826,48.68071139696091,3.55026
-1.9883612645733848,48.68295485568732,1.64595
-1.9768695058029135,48.600090433425386,4.0628
-1.9770881783190823,48.60233398030802,4.95472
-1.977306870025352,48.60457752497728,4.95472
-1.9775255809242471,48.60682106742966,3.01131
-1.9777443110182897,48.60906460766166,3.01131
-1.9779630603100031,48.61130814566973,3.32777
-1.9781818288019117,48.61355168145041,3.32777
-1.9784006164965409,48.61579521500014,11.3851
-1.978619423396414,48.618038746315435,11.3851
-1.9788382495040573,48.62028227539277,19.379
-1.979057094821996,48.622525802228616,19.379
-1.9792759593527562,48.624769326819475,20.0496
-1.9794948430988661,48.62701284916185,20.0496
-1.9797137460628518,48.629256369252204,23.9553
-1.9799326682472396,48.63149988708702,28.3375
-1.9801516096545595,48.63374340266278,28.3375
-1.9803705702873393,48.635986915976,22.454
-1.9805895501481077,48.63823042702313,22.454
-1.9808085492393939,48.640473935800685,22.5712
-1.9810275675637288,48.64271744230512,22.5712
-1.9812466051236408,48.64496094653294,27.0109
-1.981465661921661,48.64720444848062,37.6995
-1.9816847379603222,48.649447948144655,39.4654
-1.9819038332421532,48.65169144552151,39.4654
-1.9821229477696884,48.653934940607684,52.3823
-1.9823420815454587,48.65617843339967,52.3823
-1.9825612345719974,48.65842192389392,55.5538
-1.9827804068518393,48.66066541208695,34.1304
-1.9829995983875173,48.66290889797523,34.1304
-1.9832188091815641,48.66515238155524,28.3871
-1.983438039236515,48.66739586282347,28.3871
-1.9836572885549058,48.66963934177639,22.4351
-1.9838765571392725,48.6718828184105,22.4351
-1.9840958449921497,48.67412629272228,12.2824
-1.9843151521160753,48.6763697647082,12.2824
-1.984534478513584,48.67861323436475,10.3089
-1.9847538241872154,48.68085670168842,10.3089
-1.9849731891395057,48.68310016667568,1.92329
-1.9734868882197771,48.6002354145355,4.0628
-1.9737054129372142,48.60247896766307,4.94527
-1.9739239568318907,48.60472251857763,4.94527
-1.974142519906329,48.60696606727563,2.83675
-1.9743611021630505,48.60920961375355,2.83675
-1.9745797036045754,48.6114531580079,3.34028
-1.974798324233428,48.61369670003514,3.34028
-1.9750169640521293,48.61594023983178,5.50059
-1.975235623063204,48.618183777394314,5.50059
-1.975454301269176,48.62042731271919,7.92323
-1.975672998672568,48.62267084580292,7.92323
-1.9758917152759048,48.62491437664199,15.4501
-1.9761104510817118,48.62715790523287,17.6738
-1.9763292060925157,48.62940143157207,17.6738
-1.9765479803108412,48.63164495565605,13.2844
-1.9767667737392136,48.63388847748133,13.2844
-1.9769855863801615,48.63613199704436,12.6258
-1.9772044182362103,48.63837551434163,22.454
-1.97742326930989,48.64061902936965,22.5712
-1.9776421396037263,48.64286254212488,22.5712
-1.977861029120249,48.64510605260382,27.0109
-1.9780799378619882,48.64734956080293,27.0109
-1.9782988658314702,48.64959306671873,37.6978
-1.9785178130312266,48.651836570347676,37.6978
-1.9787367794637893,48.65408007168625,47.814
-1.9789557651316867,48.656323570730954,53.435
-1.9791747700374505,48.65856706747827,53.435
-1.9793937941836135,48.66081056192469,39.9148
-1.9796128375727071,48.66305405406667,39.9148
-1.979831900207263,48.665297543900714,36.399
-1.980050982089815,48.6675410314233,36.399
-1.9802700832228957,48.6697845166309,26.0237
-1.9804892036090411,48.67202799952001,26.0237
-1.9807083432507833,48.67427148008711,15.1984
-1.9809275021506583,48.676514958328696,15.1984
-1.9811466803111994,48.67875843424122,14.8178
-1.9813658777349452,48.68100190782119,10.3089
-1.9815850944244293,48.68324537906508,1.92329
-1.9701042514619203,48.60038029720205,1.86369
-1.970322628378105,48.60262385657039,3.44388
-1.9705410244586679,48.604867413726,3.44388
-1.9707594397061279,48.607110968665395,2.35138
-1.9709778741230057,48.60935452138503,2.35138
-1.9711963277118196,48.611598071881424,3.1323
-1.971414800475093,48.61384162015104,3.1323
-1.9716332924153446,48.61608516619036,3.50914
-1.9718518035350985,48.61832870999589,3.50914
