longitude,latitude,roads_centroids
-2.0242241314204934,48.598050361774725,-64.447586420372559
-2.024312425669368,48.598947745644715,-64.946476900529149
-2.024400723017217,48.599845129160165,-66.445126660967048
-2.0244890234642035,48.60074251232086,-68.943469685972914
-2.0245773270104905,48.60163989512658,-72.441416208765787
-2.0246656336562405,48.60253727757709,-76.938841894318642
-2.0247539434016164,48.603434659672196,-82.435570823243239
-2.024842256246783,48.60433204141163,-88.93134746843549
-2.0249305721919013,48.60522942279519,-96.425787331908168
-2.0250188912371345,48.60612680382263,-50.102119567518301
-2.0251072133826464,48.60702418449377,-49.174230854988764
-2.0251955386285982,48.60792156480834,-51.086546128365555
-2.0252838669751556,48.60881894476613,-78.886717907245242
-2.025372198422482,48.60971632436693,-48.540213644376763
-2.025460532970736,48.6106137036105,-59.891903883601643
-2.0255488706200846,48.61151108249661,-51.889494879529423
-2.02563721137069,48.61240846102505,-44.868358533352392
-2.0257255552227145,48.613305839195576,-38.873546053591994
-2.025813902176322,48.61420321700799,-33.859543006539262
-2.0259022522316754,48.61510059446205,-29.841209483252953
-2.025990605388937,48.61599797155752,-26.818308321632617
-2.026078961648271,48.61689534829419,-24.790604333352487
-2.02616732100984,48.61779272467185,-23.757863166982492
-2.0262556834738077,48.618690100690245,-23.719852887523377
-2.0263440490403366,48.61958747634915,-24.676345200189072
-2.0264324177095916,48.620484851648385,-26.627116840434059
-2.026520789481733,48.621382226587684,-29.571951215715497
-2.026609164356926,48.62227960116682,-33.510640209241245
-2.026697542335333,48.62317697538558,-38.442987521533446
-2.0267859234171186,48.62407434924375,-44.368809610830453
-2.026874307602444,48.62497172274108,-51.287940987413521
-2.026962694891474,48.625869095877384,-59.19947466633252
-2.0270510852843695,48.626766468652384,-57.380481756262697
-2.0271394787812977,48.62766384106589,-48.425798907282314
-2.0272278753824184,48.62856121311768,-42.219315242968221
-2.0273162750878964,48.62945858480751,-36.110728761952515
-2.027404677897895,48.63035595613516,-30.961687446636365
-2.0274930838125775,48.631253327100424,-26.736631357182223
-2.0275814928321063,48.63215069770305,-23.359886264240732
-2.0276699049566465,48.63304806794282,-20.722128630073129
-2.0277583201863583,48.63394543781953,-18.765030377066225
-2.02784673852141,48.63484280733292,-17.547626404978061
-2.027935159961961,48.6357401764828,-17.165221647936054
-2.0280235845081753,48.636637545268925,-17.673068495840063
-2.0281120121602165,48.63753491369107,-19.087309509671975
-2.0282004429182496,48.63843228174902,-21.405297259957401
-2.028288876782436,48.63932964944253,-24.621617218286495
-2.028377313752939,48.640227016771405,-28.734595490292708
-2.028465753829923,48.6411243837354,-31.666532259558338
-2.0285541970135537,48.642021750334294,-28.413173203750883
-2.02864264330399,48.64291911656786,-24.462189205860557
-2.0287310927013986,48.643816482435874,-21.30996897971098
-2.028819545205941,48.644713847938114,-19.037395103125618
-2.028908000817782,48.64561121307433,-17.559330383981251
-2.0289964595370846,48.64650857784435,-16.727667024283612
-2.029084921364014,48.64740594224792,-16.362518337141914
-2.0291733862987313,48.6483033062848,-16.32717190400394
-2.0292618543414003,48.64920066995479,-16.541302790688299
-2.0293503254921847,48.650098033257635,-16.97376568699643
-2.02943879975125,48.65099539619313,-17.797229469381378
-2.0295272771187576,48.651892758761065,-19.272033158707004
-2.029615757594872,48.65279012096119,-21.532665737958368
-2.0297042411797563,48.653687482793295,-24.616078853956399
-2.0297927278735752,48.65458484425714,-28.529032512014464
-2.029881217676491,48.65548220535251,-33.281745575962418
-2.0299697105886683,48.656379566079174,-38.896956004291297
-2.0300582066102697,48.657276926436914,-45.235684163944057
-2.0301467057414597,48.65817428642551,-47.123118637245085
-2.0302352079824026,48.659071646044715,-47.116827461541163
-2.0303237133332606,48.65996900529433,-46.228760622443048
-2.0304122217941973,48.66086636417411,-80.84081965375394
-2.030500733365378,48.66176372268385,-47.811105401600472
-2.030589248046965,48.662661080823305,-47.866249209172608
-2.030677765839124,48.66355843859224,-48.153132011608562
-2.0307662867420158,48.66445579599046,-131.8654522610656
-2.0308548107558053,48.66535315301773,-161.93869152202052
-2.0309433378806583,48.66625050967382,-47.990989076766411
-2.0310318681167354,48.66714786595851,-195.33850740246564
-2.031120401464202,48.66804522187157,-213.51769660747084
-2.031208937923223,48.668942577412786,-232.68481054776669
-2.03129747749396,48.66983993258191,-252.84081634075287
-2.0313860201765785,48.670737287378735,-273.98648645345236
-2.03147456597124,48.67163464180303,-296.12243420544968
-2.031563114878111,48.67253199585457,-319.24913413882012
-2.0316516668973543,48.67342934953314,-343.36693328357978
-2.0317402220291347,48.6743267028385,-368.47605821971638
-2.0318287802736137,48.67522405577042,-394.5766216391977
-2.0319173416309577,48.67612140832869,-421.66863106200702
-2.0320059061013285,48.67701876051308,-449.75200148880384
-2.032094473684891,48.67791611232338,-478.82657301501212
-2.032183044381809,48.67881346375933,-508.89213369448407
-2.032271618192248,48.67971081482076,-539.94844715547094
-2.0323601951163703,48.68060816550737,-571.99528362914032
-2.0324487751543385,48.681505515818984,-605.03245222717248
-2.022871194629095,48.59810891727968,-55.458744534019203
-2.022959465236586,48.59900630215849,-55.956776852651856
-2.0230477389422292,48.599903686682794,-57.454360527742224
-2.0231360157461866,48.60080107085237,-59.951363503786055
-2.0232242956486215,48.60169845466699,-63.447602416398084
-2.0233125786496973,48.602595838126426,-67.942816875457268
-2.0234008647495756,48.603493221230444,-73.436626526706192
-2.0234891539484208,48.604390603978835,-79.928453975716167
-2.023577446246396,48.60528798637137,-49.570303850512701
