longitude,latitude,roads_centroids
-0.5122495090311795,43.18402720585801,-336.54877765259994
-0.512506603775046,43.188524230663845,-246.90081388379744
-0.512763736138118,43.1930212501961,-182.25285011499489
-0.5130209061286471,43.19751826442689,-142.6048863461923
-0.5132781137548886,43.202015273328406,-127.95692257738972
-0.5135353590251006,43.20651227687277,-106.97289471463668
-0.5137926419475424,43.21100927503215,-53.765985190266704
-0.5140499625304764,43.21550626777868,-25.559075665896721
-0.5143073207821672,43.22000325508454,-22.352166141526734
-0.5145647167108828,43.224500236921855,-44.145256617156754
-0.5148221503248915,43.22899721326278,-90.938347092786785
-0.5150796216324665,43.23349418407943,-162.73143756841679
-0.5153371306418814,43.237991149343976,-237.96485299470123
-0.5155946773614133,43.24248810902854,-225.77444996269196
-0.5158522617993423,43.246985063105285,-238.58404693024934
-0.5161098839639486,43.25148201154634,-276.39364389780678
-0.516367543863518,43.255978954323815,-339.20324086536425
-0.5166252415063358,43.26047589140987,-427.0128378329216
-0.5168829769006914,43.26497282277659,-539.82243480047919
-0.517140750054876,43.269469748396176,-268.90065164904166
-0.5173985609771842,43.273966668240696,-328.27586290834523
-0.5176564096759115,43.27846358228231,-381.62537336224159
-0.5179142961593561,43.282960490493124,-390.60600588908164
-0.5181722204358201,43.28745739284524,-403.7079650762131
-0.5184301825136066,43.29195428931083,-441.80992425825576
-0.5186881824010213,43.29645117986195,-499.8525988625475
-0.518946220106373,43.30094806447077,-552.77625303722687
-0.5192042956379729,43.30544494310937,-630.69353686336194
-0.5194624090041337,43.30994181574988,-48.478234515152302
-0.5197205602131714,43.31443868236442,-47.784932367050395
-0.5199787492734043,43.31893554292507,-419.21975576671662
-0.5202369761931516,43.323432397403955,-48.613431187059298
-0.5204952409807388,43.32792924577316,-48.479899794434722
-0.520753543644489,43.33242608800484,-48.479900070948403
-0.5210118841927313,43.33692292407104,-809.15795489465779
-0.5212702626337959,43.341419753943875,-709.05971364950835
-0.5215286789760155,43.345916577595474,-633.84426994261651
-0.5217871332277244,43.35041339499789,-579.27116334864138
-0.522045625397262,43.354910206123236,-442.03544363660501
-0.5223041554929676,43.359407010943634,-329.75291810524419
-0.5225627235231836,43.36390380943112,-242.46272604970309
-0.5228213294962547,43.36840060155783,-180.16107655269602
-0.5230799734205296,43.372897387295815,-142.84270446808827
-0.523338655304357,43.377394166617194,-130.50074688894503
-0.5235973751560892,43.381890939494035,-143.12707736383499
-0.5238561329840813,43.386387705898414,-180.71339353079716
-0.5241149287966913,43.390884465802415,-243.25306364628773
-0.5243737626022773,43.39538121917811,-330.74310919614402
-0.524632634409203,43.399877965997604,-443.18523652307215
-0.5248915442258308,43.404374706232915,-580.58523529586978
-0.5061040974105363,43.18421516238722,-275.82319739522478
-0.5063607433598561,43.18871220074761,-186.1752336264222
-0.5066174268629421,43.193209233835205,-121.52726985761964
-0.5068741479280305,43.19770626162218,-81.879306088817032
-0.5071309065633639,43.202203284080696,-67.231342320014448
-0.5073877027771838,43.20670030118288,-77.583378551211865
-0.5076445365777367,43.211197312900914,-66.265985190266704
-0.5079014079732708,43.21569431920692,-38.059075665896721
-0.5081583169720366,43.22019132007308,-34.852166141526737
-0.5084152635822864,43.224688315471504,-56.645256617156754
-0.5086722478122757,43.229185305374365,-103.43834709278678
-0.5089292696702616,43.23368228975379,-175.23142312254674
-0.5091863291645057,43.23817926858193,-149.18612930963289
-0.5094434263032686,43.24267624183092,-136.99572627719033
-0.5097005610948173,43.2471732094729,-149.8053232447478
-0.5099577335474182,43.25167017148,-187.61492021230521
-0.5102149436693404,43.25616712782437,-250.42451717986273
-0.5104721914688576,43.26066407847813,-338.23411414742009
-0.5107294769542431,43.26516102341339,-145.94873498557649
-0.5109868001337745,43.26965796260235,-180.32394624488015
-0.5112441610157314,43.27415489601705,-239.69915748743608
-0.5115015596083954,43.27865182362967,-260.68106229180938
-0.5117589959200508,43.283148745412305,-267.09611227069018
-0.5120164699589843,43.287645661337095,-280.19807145312564
-0.5122739817334852,43.292142571376175,-318.30003058015006
-0.5125315312518451,43.2966394755016,-362.93291775074056
-0.5127891185223579,43.30113637368555,-47.785087334555776
-0.5130467435533207,43.30563326590013,-48.19836855700391
-0.5133044063530315,43.310130152117445,-48.946659710563196
-0.5135621069297918,43.31462703230957,-47.786752613874818
-0.5138198452919063,43.31912390644867,-48.613431187059298
-0.5140776214476797,43.323620774506814,-259.31419321602272
-0.5143354354054214,43.32811763645613,-225.32036210928175
-0.5145932871734424,43.33261449226872,-783.197508722669
-0.5148511767600561,43.33711134191667,-658.10501411405198
-0.5151091041735782,43.34160818537209,-558.01028746315671
-0.5153670694223272,43.34610502260706,-482.86684441988172
-0.5156250725146235,43.350601853593716,-432.02429765989979
-0.5158831134587917,43.355098678304124,-380.32647911671336
-0.516141192263156,43.359595496710384,-49.201729672007325
-0.5163993089360457,43.3640923087846,-180.73335602999433
-0.5166574634857901,43.368589114498825,-118.41388454374371
-0.5169156559207227,43.37308591382518,-81.070409279073203
-0.5171738862491795,43.377582706735744,-68.694758225707488
-0.5174321544794978,43.382079493202596,-81.278667396969382
-0.517690460620018,43.38657627319782,-118.81565734121276
-0.5179488046790822,43.391073046693485,-181.30299286047128
-0.5182071866650372,43.39556981366171,-268.74263438970002
-0.5184656065862293,43.40006657407451,-381.14054873683546
-0.5187240644510082,43.40456332790399,-518.50484314839787
-0.4999586482443651,43.18440278994125,-240.09761713784954
-0.5002148453909023,43.18889984183245,-150.44965336904696
-0.5004710800257637,43.193396888451716,-85.801689600244373
-0.500727352157171,43.19789392977119,-46.153725831441768
-0.500983661793352,43.20239096576299,-31.505762062639189
-0.501240008942535,43.20688799639931,-41.857798293836602
-0.5014963936129517,43.211385021652305,-77.209834525031084
-0.5017528158128355,43.215882041494076,-75.5590756658967
-0.5020092755504221,43.22037905589682,-72.352166141526737
-0.5022657728339512,43.22487606483267,-94.145256617156747
-0.5025223076716627,43.22937306827378,-124.12590754199044
-0.502778880071801,43.23387006619227,-122.59780865563974
-0.5030354900426107,43.2383670585603,-85.407405624131286
-0.5032921375923404,43.24286404534998,-73.217002591688697
-0.5035488227292411,43.24736102653349,-86.026599559246193
-0.503805545461566,43.25185800208295,-123.8361965268036
-0.5040623057975698,43.2563549719705,-186.64579349436107
-0.5043191037455113,43.26085193616827,-274.4553904619184
-0.5045759393136497,43.265348894648355,-82.372029581415092
-0.5048328125102489,43.26984584738294,-57.698769337157408
-0.5050897233435725,43.27434279434412,-161.65991250847063
-0.5053466718218889,43.278839735504036,-164.73675108814876
-0.5056036579534678,43.283336670834785,-168.58621864787372
-0.5058606817465827,43.28783360030854,-49.49195105429461
-0.5061177432095063,43.29233052389736,-219.75389802268674
-0.506374842350517,43.29682744157338,-251.00686630944477
-0.5066319791778947,43.30132435330875,-303.92415013557991
-0.5068891536999212,43.30582125907555,-47.764397374533452
-0.5071463659248805,43.3103181588459,-47.743919118842449
-0.5074036158610601,43.31481505259195,-47.786752613874818
-0.5076609035167496,43.31931194028576,-47.786752613877447
